x,y
-20.0,0.1901458939594571
-19.9,0.1464781198219512
-19.799999999999997,0.057686202372846454
-19.699999999999996,-0.08319359844037458
-19.599999999999994,-0.2856115500189991
-19.499999999999993,-0.5639813603216084
-19.39999999999999,-0.9429347848399402
-19.29999999999999,-1.4696166631239524
-19.19999999999999,-2.2470142045479986
-19.099999999999987,-3.5470188999667758
-18.999999999999986,-6.374066988937936
-18.899999999999984,-19.731560995083747
-18.799999999999983,20.088474427553056
-18.69999999999998,6.415118483938145
-18.59999999999998,3.5627181316832095
-18.49999999999998,2.255623574091792
-18.399999999999977,1.4751955519149544
-18.299999999999976,0.9468663113920899
-18.199999999999974,0.5668564868633047
-18.099999999999973,0.2877228694940148
-17.99999999999997,0.08470386191540091
-17.89999999999997,-0.05667588743952679
-17.79999999999997,-0.14589725012333435
-17.699999999999967,-0.18993938734029156
-17.599999999999966,-0.19452275050146756
-17.499999999999964,-0.16473441489796992
-17.399999999999963,-0.10532027660438499
-17.29999999999996,-0.0207828281841535
-17.19999999999996,0.08464380465456399
-17.09999999999996,0.2071037201084117
-16.999999999999957,0.34329635220923654
-16.899999999999956,0.4907191549337899
-16.799999999999955,0.6479915601398799
-16.699999999999953,0.8153038132641225
-16.59999999999995,0.9950848101292809
-16.49999999999995,1.1930885322535836
-16.39999999999995,1.4203383196426913
-16.299999999999947,1.6969695662813666
-16.199999999999946,2.060709360708486
-16.099999999999945,2.5883250262448385
-15.999999999999945,3.4611982471444276
-15.899999999999945,5.235972844645016
-15.799999999999946,10.880192860638319
-15.699999999999946,-125.57792072416424
-15.599999999999946,-9.279800532999396
-15.499999999999947,-4.8389289207166355
-15.399999999999947,-3.2847805109191577
-15.299999999999947,-2.4879785832649572
-15.199999999999948,-1.9945124253991922
-15.099999999999948,-1.6483588741858035
-14.999999999999948,-1.381508533252812
-14.899999999999949,-1.1599624374330046
-14.79999999999995,-0.9654305200664572
-14.69999999999995,-0.7879174038163649
-14.59999999999995,-0.6222987645020808
-14.49999999999995,-0.4665606594586177
-14.39999999999995,-0.32080042894868144
-14.299999999999951,-0.18660337900008117
-14.199999999999951,-0.0666184094847188
-14.099999999999952,0.035751023032409485
-13.999999999999952,0.1165785473103379
-13.899999999999952,0.17158184285612968
-13.799999999999953,0.19622058458787994
-13.699999999999953,0.18570501987195503
-13.599999999999953,0.13487324694180586
-13.499999999999954,0.03785771631826474
-13.399999999999954,-0.11261382584965345
-13.299999999999955,-0.32660420695254816
-13.199999999999955,-0.6197633887618477
-13.099999999999955,-1.0193420854930395
-12.999999999999956,-1.578559571223721
-12.899999999999956,-2.416781498838255
-12.799999999999956,-3.8627409831384445
-12.699999999999957,-7.240425702349675
-12.599999999999957,-29.674277140729547
-12.499999999999957,14.945478618371995
-12.399999999999958,5.709573349135147
-12.299999999999958,3.281753145063248
-12.199999999999958,2.0988240655988792
-12.099999999999959,1.372689173361171
-11.99999999999996,0.8743174956891466
-11.89999999999996,0.5137277131906832
-11.79999999999996,0.24874583064895844
-11.69999999999996,0.056922868035368376
-11.59999999999996,-0.07511361062193625
-11.499999999999961,-0.15629552390943705
-11.399999999999961,-0.19332547281957807
-11.299999999999962,-0.19178519979007858
-11.199999999999962,-0.1566905166286709
-11.099999999999962,-0.09274354970541175
-10.999999999999963,-0.004406067144517003
-10.899999999999963,0.10414175436729867
-10.799999999999963,0.2291232850824272
-10.699999999999964,0.3673532668686007
-10.599999999999964,0.5164924872700957
-10.499999999999964,0.6753887050507129
-10.399999999999965,0.844553784384194
-10.299999999999965,1.0268837742625423
-10.199999999999966,1.2288489766522088
-10.099999999999966,1.4626587609404325
-9.999999999999966,1.750615470246865
-9.899999999999967,2.1349218436753024
-9.799999999999967,2.703171015922272
-9.699999999999967,3.669481125753121
-9.599999999999968,5.733683710505264
-9.499999999999968,13.306309073317694
-9.399999999999968,-40.36256945697081
-9.299999999999969,-8.034102386916151
-9.199999999999969,-4.480912540322137
-9.09999999999997,-3.117147961243906
-8.99999999999997,-2.3898617714835027
-8.89999999999997,-1.9285051250305103
-8.79999999999997,-1.5991487659500279
-8.69999999999997,-1.3417260894095722
-8.599999999999971,-1.1257140902045677
-8.499999999999972,-0.9345799990807294
-8.399999999999972,-0.7593241799914036
-8.299999999999972,-0.5954404950427287
-8.199999999999973,-0.4413264180690106
-8.099999999999973,-0.2973661410625799
-7.999999999999973,-0.16534963042001735
-7.899999999999974,-0.048071863423949694
-7.799999999999974,0.0509613919832787
-7.699999999999974,0.12775397929311555
-7.599999999999975,0.17797543142111874
-7.499999999999975,0.19704578943985215
-7.3999999999999755,0.18012578173992072
-7.299999999999976,0.12196562721555584
-7.199999999999976,0.016523852126421424
-7.0999999999999766,-0.1438180049516213
-6.999999999999977,-0.3698107859682623
-6.899999999999977,-0.6785008785387298
-6.799999999999978,-1.100132859620408
-6.699999999999978,-1.6950132547924086
-6.599999999999978,-2.6022685228123232
-6.499999999999979,-4.223364992591191
-6.399999999999979,-8.347763002694688
-6.299999999999979,-59.44097430128339
-6.19999999999998,11.869337659535018
-6.09999999999998,5.1283267877761265
-5.9999999999999805,3.031197589391749
-5.899999999999981,1.9540396204408281
-5.799999999999981,1.2763625764113395
-5.6999999999999815,0.8055685740790076
-5.599999999999982,0.46326115573297866
-5.499999999999982,0.21181800064976233
-5.399999999999983,0.03082272251261146
-5.299999999999983,-0.09211830374749463
-5.199999999999983,-0.16544788286081125
-5.099999999999984,-0.19562225620755883
-4.999999999999984,-0.18809961868220748
-4.899999999999984,-0.1478313837659819
-4.799999999999985,-0.07947784120792498
-4.699999999999985,0.012541202998565405
-4.599999999999985,0.12410300581747138
-4.499999999999986,0.2515155169974867
-4.399999999999986,0.3917159438341168
-4.2999999999999865,0.5425379414954408
-4.199999999999987,0.7030708577162637
-4.099999999999987,0.8741680556645086
-3.999999999999987,1.059225337557441
-3.899999999999987,1.2654880587386363
-3.799999999999987,1.5064683725871943
-3.699999999999987,1.8068938713917078
-3.5999999999999868,2.2140960876595224
-3.4999999999999867,2.8284734941238607
-3.3999999999999866,3.90478031602289
-3.2999999999999865,6.337342244081701
-3.1999999999999864,17.13077295914285
-3.0999999999999863,-24.04960519313608
-2.9999999999999862,-7.0847551487571465
-2.899999999999986,-4.172791721124096
-2.799999999999986,-2.9658253719168246
-2.699999999999986,-2.2988410943113435
-2.599999999999986,-1.8660850012191144
-2.499999999999986,-1.5519115382925917
-2.3999999999999857,-1.3030847195121869
-2.2999999999999856,-1.0921527756067864
-2.1999999999999855,-0.9041685146074938
-2.0999999999999854,-0.7310460229922019
-1.9999999999999853,-0.5688539910517474
-1.8999999999999853,-0.41637609154378075
-1.7999999999999852,-0.2742672734480943
-1.699999999999985,-0.14451098969361892
-1.599999999999985,-0.030040047547450186
-1.499999999999985,0.06554368641243868
-1.3999999999999848,0.13817869879491304
-1.2999999999999847,0.1834888256665381
-1.1999999999999846,0.19685429853899267
-1.0999999999999845,0.17338224305040006
-0.9999999999999846,0.10772459226715934
-0.8999999999999846,-0.006355488442501961
-0.7999999999999846,-0.17686492697617562
-0.6999999999999846,-0.41532777468276744
-0.5999999999999847,-0.7403701797840342
-0.4999999999999847,-1.1856686106373175
-0.3999999999999847,-1.8198360678178163
-0.2999999999999847,-2.806021918635699
-0.19999999999998472,-4.640111046591643
-0.09999999999998471,-9.8175180544984
1.529332216421153E-14,NaN
0.1000000000000153,0.8467906178464147
0.2000000000000153,1.135239430535706
0.3000000000000153,1.7435608732352872
0.40000000000001534,3.0709224083865303
0.5000000000000153,6.18063359203793
0.6000000000000153,14.396885229186339
0.7000000000000153,40.94208034946097
0.8000000000000153,165.04934056432452
0.9000000000000152,1562.027170468137
1.0000000000000153,NaN
1.1000000000000154,-2108.4789861841136
1.2000000000000155,-300.6141039608251
1.3000000000000156,-100.41762531449717
1.4000000000000157,-47.24093399041342
1.5000000000000158,-26.69761087792097
1.6000000000000159,-16.891148314373268
1.700000000000016,-11.525228348946538
1.800000000000016,-8.295065045328919
1.9000000000000161,-6.208689973471921
2.000000000000016,-4.786222069735445
2.100000000000016,-3.774022250450329
2.200000000000016,-3.0283738386175325
2.3000000000000163,-2.4631474921818746
2.4000000000000163,-2.024282861386672
2.5000000000000164,-1.6765090216099199
2.6000000000000165,-1.396042469107594
2.7000000000000166,-1.1663840395889746
2.8000000000000167,-0.9758029666364162
2.900000000000017,-0.8157750874746904
3.000000000000017,-0.6799876331950044
3.100000000000017,-0.5636846350690808
3.200000000000017,-0.46322747866506997
3.300000000000017,-0.37579461512409595
3.4000000000000172,-0.2991696617536249
3.5000000000000173,-0.23159270022098621
3.6000000000000174,-0.1716507146103694
3.7000000000000175,-0.1181992652895889
3.8000000000000176,-0.0703028541219286
3.9000000000000177,-0.02719034994276648
4.000000000000018,0.01177801815461399
4.100000000000017,0.047137482151606847
4.200000000000017,0.07933797128247921
4.300000000000017,0.1087607458551284
4.400000000000016,0.1357299530318109
4.500000000000016,0.1605233931045814
4.600000000000016,0.18337958103258
4.700000000000015,0.20450500579399633
4.800000000000015,0.22407847520179341
4.900000000000015,0.24225620833067424
5.000000000000014,0.25917449165369083
5.100000000000014,0.274953391641554
5.2000000000000135,0.28969833538713496
5.300000000000013,0.30350291973966326
5.400000000000013,0.31644979331524364
5.500000000000012,0.32861285806590107
5.600000000000012,0.34005769452319573
5.700000000000012,0.35084332612933805
5.800000000000011,0.3610223586193174
5.900000000000011,0.3706424485256682
6.000000000000011,0.37974621145325144
6.10000000000001,0.38837249454734063
6.20000000000001,0.3965561390968586
6.30000000000001,0.4043291422881785
6.400000000000009,0.41172013084710135
6.500000000000009,0.4187556468494791
6.6000000000000085,0.42545955413225145
6.700000000000008,0.43185398785982393
6.800000000000008,0.4379589152161398
6.9000000000000075,0.443792961332718
7.000000000000007,0.44937294318719023
7.100000000000007,0.45471463546258667
7.200000000000006,0.4598322885957397
7.300000000000006,0.46473934494154256
7.400000000000006,0.4694479488004128
7.500000000000005,0.4739696206726428
7.600000000000005,0.47831476487570956
7.700000000000005,0.4824933078352436
7.800000000000004,0.48651420731758266
7.900000000000004,0.49038598860000493
8.000000000000004,0.49411661205095536
8.100000000000003,0.49771327614629823
8.200000000000003,0.5011829879843721
8.300000000000002,0.5045320124433976
8.400000000000002,0.5077664879731789
