x,y
0.001,-4.29202967422018
0.101,-1.4244940699038935
0.201,-0.9969010662216252
0.30100000000000005,-0.7460026913479476
0.401,-0.5677720430318146
0.501,-0.4294351292197312
0.601,-0.31635910929728234
0.701,-0.2207276150282019
0.8009999999999999,-0.137870700198796
0.9009999999999999,-0.06477418020812768
1.001,6.21024474048699E-4
1.101,0.05978413767762082
1.201,0.11380031604999609
1.3010000000000002,0.16349384931066271
1.4010000000000002,0.209505607361338
1.5010000000000003,0.25234372168920466
1.6010000000000004,0.29241788725034035
1.7010000000000005,0.33006325333191505
1.8010000000000006,0.36555747919720355
1.9010000000000007,0.39913317472108156
2.001000000000001,0.43098714789968556
2.101000000000001,0.46128739488933995
2.201000000000001,0.4901784632071836
2.301000000000001,0.5177856223064158
2.401000000000001,0.5442181462684914
2.5010000000000012,0.5695719262068876
2.6010000000000013,0.5939315701969677
2.7010000000000014,0.6173721068293547
2.8010000000000015,0.6399603789128121
2.9010000000000016,0.6617561925880612
3.0010000000000017,0.6828132716199002
3.1010000000000018,0.703180055207412
3.201000000000002,0.7229003691283218
3.301000000000002,0.7420139936090607
3.401000000000002,0.7605571464224965
3.501000000000002,0.7785628959600119
3.601000000000002,0.7960615161159248
3.7010000000000023,0.8130807925512947
3.8010000000000024,0.8296462881178622
3.9010000000000025,0.8457815738078414
4.001000000000002,0.8615084304669453
4.101000000000002,0.8768470256026148
4.201000000000001,0.8918160688885945
4.301000000000001,0.9064329493737666
4.401000000000001,0.920713856919056
4.501,0.9346738899891489
4.601,0.9483271515985405
4.701,0.9616868349404987
4.800999999999999,0.974765300002239
4.900999999999999,0.9875741422814849
5.000999999999999,1.0001242545618696
5.100999999999998,1.0124258825719117
5.200999999999998,1.0244886752401816
5.3009999999999975,1.0363217301642644
5.400999999999997,1.0479336348302979
5.500999999999997,1.0593325040509323
5.600999999999996,1.0705260140305302
5.700999999999996,1.0815214334157894
5.800999999999996,1.0923256516463542
5.900999999999995,1.1029452048823378
6.000999999999995,1.1133862997531114
6.100999999999995,1.1236548351434235
6.200999999999994,1.1337564222083367
6.300999999999994,1.1436964027870113
6.400999999999994,1.1534798663666246
6.500999999999993,1.1631116657312988
6.600999999999993,1.172596431416491
6.7009999999999925,1.181938585076622
6.800999999999992,1.191142351862546
6.900999999999992,1.2002117718955856
7.0009999999999915,1.2091507109161266
7.100999999999991,1.2179628701770244
7.200999999999991,1.226651795645186
7.30099999999999,1.2352208865685883
7.40099999999999,1.2436734034605301
7.50099999999999,1.2520124755480464
7.600999999999989,1.2602411077270752
7.700999999999989,1.268362187063054
7.800999999999989,1.276378488872144
7.900999999999988,1.2842926824151282
8.000999999999989,1.2921073362332236
8.100999999999988,1.2998249231524863
8.200999999999988,1.3074478249812156
8.300999999999988,1.3149783369226762
8.400999999999987,1.3224186717236013
8.500999999999987,1.3297709635772306
8.600999999999987,1.3370372717981136
8.700999999999986,1.3442195842845037
8.800999999999986,1.3513198207829125
8.900999999999986,1.3583398359682342
9.000999999999985,1.365281422351804
9.100999999999985,1.3721463130287985
9.200999999999985,1.3789361842755112
9.300999999999984,1.3856526580062418
9.400999999999984,1.3922973040988085
9.500999999999983,1.3988716425970211
9.600999999999983,1.4053771457978497
9.700999999999983,1.4118152402304507
9.800999999999982,1.418187308533717
9.900999999999982,1.4244946912385164
10.000999999999982,1.4307386884603803
10.100999999999981,1.436920561507984
10.200999999999981,1.4430415344123912
10.30099999999998,1.4491027953817075
10.40099999999998,1.4551054981854639
10.50099999999998,1.4610507634727645
10.60099999999998,1.4669396800279673
10.70099999999998,1.4727733059674133
10.800999999999979,1.4785526698804987
10.900999999999978,1.4842787719181636
11.000999999999978,1.4899525848316837
11.100999999999978,1.4955750549644555
11.200999999999977,1.5011471031993138
11.300999999999977,1.5066696258637444
11.400999999999977,1.5121434955952242
11.500999999999976,1.5175695621687735
11.600999999999976,1.5229486532886862
11.700999999999976,1.5282815753462824
11.800999999999975,1.5335691141454153
11.900999999999975,1.5388120355973707
12.000999999999975,1.5440110863866905
12.100999999999974,1.54916699460937
12.200999999999974,1.5542804703847946
12.300999999999974,1.559352206442699
12.400999999999973,1.5643828786863658
12.500999999999973,1.5693731467332046
12.600999999999972,1.5743236544337968
12.700999999999972,1.5792350303704252
12.800999999999972,1.5841078883360546
12.900999999999971,1.5889428277946749
13.000999999999971,1.5937404343238721
13.10099999999997,1.5985012800404454
13.20099999999997,1.603225924009835
13.30099999999997,1.6079149126401098
13.40099999999997,1.612568780061192
13.50099999999997,1.6171880484899905
13.600999999999969,1.6217732285820552
13.700999999999969,1.626324819770358
13.800999999999968,1.6308433105917486
13.900999999999968,1.6353291790016293
14.000999999999967,1.6397828926773508
14.100999999999967,1.644204909310811
14.200999999999967,1.6485956768907142
14.300999999999966,1.6529556339749298
14.400999999999966,1.6572852099533588
14.500999999999966,1.6615848253017054
14.600999999999965,1.6658548918265301
14.700999999999965,1.6700958129019379
14.800999999999965,1.674307983698244
14.900999999999964,1.6784917914029398
15.000999999999964,1.6826476154342715
15.100999999999964,1.686775827647721
15.200999999999963,1.6908767925356722
15.300999999999963,1.6949508674205356
15.400999999999962,1.6989984026415743
15.500999999999962,1.7030197417356934
15.600999999999962,1.70701522161241
15.700999999999961,1.710985172723235
15.800999999999961,1.7149299192256806
15.90099999999996,1.7188497791420885
16.000999999999962,1.7227450645134865
16.100999999999964,1.7266160815486462
16.200999999999965,1.730463130768529
16.300999999999966,1.7342865071462892
16.400999999999968,1.7380865002429906
16.50099999999997,1.741863394339205
16.60099999999997,1.7456174685626296
16.700999999999972,1.7493489970118747
16.800999999999974,1.753058248876556
16.900999999999975,1.7567454885538236
17.000999999999976,1.7604109757614532
17.100999999999978,1.7640549656476208
17.20099999999998,1.7676777088974795
17.30099999999998,1.771279451836643
17.400999999999982,1.7748604365316907
17.500999999999983,1.7784209008877916
