x,y
-3.0,-7.0847551487578535
-2.0,-0.5688539910517704
-1.0,0.10772459226717312
0.0,Infinity
1.0,NaN
2.0,-4.78622424836965
3.0,-0.6799882858141741
4.0,0.011777666020918787
5.0,0.259174256400942
